rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1679586287743221187,,15848,,1679586287,741374825,"""joystick""","[-1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287764046241,,15849,,1679586287,762619685,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287799664239,,15850,,1679586287,797519478,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287833501956,,15851,,1679586287,831556778,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287873640580,,15852,,1679586287,872568136,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287895861310,,15853,,1679586287,894912545,"""joystick""","[-1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287933485606,,15854,,1679586287,931416493,"""joystick""","[-1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287965493440,,15855,,1679586287,963689734,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586287999154806,,15856,,1679586287,997439707,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288047233469,,15857,,1679586288,45012292,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288064973540,,15858,,1679586288,63734408,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288099650486,,15859,,1679586288,97519741,"""joystick""","[-1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288149681175,,15860,,1679586288,147652574,"""joystick""","[-1.0, 0.0, 0.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288174523240,,15861,,1679586288,172719854,"""joystick""","[-1.0, 0.02059999480843544, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288195205927,,15862,,1679586288,194480681,"""joystick""","[-1.0, 0.02059999480843544, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288228340829,,15863,,1679586288,226646051,"""joystick""","[-1.0, 0.03091525100171566, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288283631950,,15864,,1679586288,281272693,"""joystick""","[-1.0, 0.03091525100171566, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288304503467,,15865,,1679586288,302618193,"""joystick""","[-1.0, 0.03091525100171566, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288332509170,,15866,,1679586288,330013114,"""joystick""","[-1.0, 0.03091525100171566, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288369003934,,15867,,1679586288,367519875,"""joystick""","[-1.0, 0.03091525100171566, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288397896770,,15868,,1679586288,396301927,"""joystick""","[-1.0, 0.04123050719499588, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586288439541726,,15869,,1679586288,437792836,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288486612233,,15870,,1679586288,484974958,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288547406151,,15871,,1679586288,545052623,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288563180565,,15872,,1679586288,561366491,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288589427106,,15873,,1679586288,587399208,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288620650431,,15874,,1679586288,618735429,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288689445252,,15875,,1679586288,687906281,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288792004478,,15876,,1679586288,790106628,"""joystick""","[-1.0, 0.02059999480843544, 0.3092745840549469, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288833363547,,15877,,1679586288,832382942,"""joystick""","[-1.0, 0.03091525100171566, 0.32990509271621704, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288841518433,,15878,,1679586288,839991942,"""joystick""","[-1.0, 0.03091525100171566, 0.32990509271621704, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288896756881,,15879,,1679586288,895140406,"""joystick""","[-1.0, 0.03091525100171566, 0.49485763907432556, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586288943718748,,15880,,1679586288,941285444,"""joystick""","[-1.0, 0.03091525100171566, 0.9587695002555847, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289007127858,,15881,,1679586289,2588641,"""joystick""","[-1.0, 0.04123050719499588, 0.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289031937956,,15882,,1679586289,27983312,"""joystick""","[-1.0, 0.06183050200343132, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289051784133,,15883,,1679586289,50008842,"""joystick""","[-1.0, 0.05154576152563095, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289082031396,,15884,,1679586289,80166474,"""joystick""","[-1.0, 0.06183050200343132, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289128217266,,15885,,1679586289,126283160,"""joystick""","[-1.0, 0.06183050200343132, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289163879360,,15886,,1679586289,162503973,"""joystick""","[-1.0, 0.06183050200343132, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289181124778,,15887,,1679586289,177740980,"""joystick""","[-1.0, 0.06183050200343132, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289216501305,,15888,,1679586289,215176221,"""joystick""","[-1.0, 0.06183050200343132, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586289256998392,,15889,,1679586289,255302974,"""joystick""","[-1.0, 0.06183050200343132, 0.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289297155961,,15890,,1679586289,293814179,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289329097139,,15891,,1679586289,327492792,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289384917922,,15892,,1679586289,383615558,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289399776979,,15893,,1679586289,398601431,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289450866480,,15894,,1679586289,449878196,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289469553813,,15895,,1679586289,468636760,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289498136154,,15896,,1679586289,496321696,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289529076184,,15897,,1679586289,527498141,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289558688986,,15898,,1679586289,556255266,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289589080441,,15899,,1679586289,587550014,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289625767941,,15900,,1679586289,623730443,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289674736521,,15901,,1679586289,672624432,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289690778582,,15902,,1679586289,688951516,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289731987507,,15903,,1679586289,729977881,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289779247101,,15904,,1679586289,777676418,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289797477699,,15905,,1679586289,796252839,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289826388199,,15906,,1679586289,824920332,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289889933309,,15907,,1679586289,888789761,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289905724651,,15908,,1679586289,903843025,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289928911137,,15909,,1679586289,927717093,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289960336061,,15910,,1679586289,958744643,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586289995804173,,15911,,1679586289,993885107,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290061723291,,15912,,1679586290,57822792,"""joystick""","[-1.0, 0.08246101438999176, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290089988994,,15913,,1679586290,88751621,"""joystick""","[-1.0, 0.08246101438999176, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290100571936,,15914,,1679586290,98722502,"""joystick""","[-1.0, 0.08246101438999176, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290167939690,,15915,,1679586290,166299983,"""joystick""","[-1.0, 0.07214576005935669, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290225701106,,15916,,1679586290,223838232,"""joystick""","[-1.0, 0.07214576005935669, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290248898313,,15917,,1679586290,247556589,"""joystick""","[-1.0, 0.07214576005935669, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290286373841,,15918,,1679586290,283911833,"""joystick""","[-1.0, 0.07214576005935669, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290298375723,,15919,,1679586290,297426382,"""joystick""","[-1.0, 0.07214576005935669, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290339550824,,15920,,1679586290,338505900,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290419251947,,15921,,1679586290,417592944,"""joystick""","[-1.0, 0.06183050200343132, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290430316936,,15922,,1679586290,428871501,"""joystick""","[-1.0, 0.05154576152563095, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290531907237,,15923,,1679586290,528839727,"""joystick""","[-1.0, 0.05154576152563095, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290670484525,,15924,,1679586290,668588243,"""joystick""","[-1.0, 0.1030915230512619, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290674183969,,15925,,1679586290,670890380,"""joystick""","[-1.0, 0.1030915230512619, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290710255247,,15926,,1679586290,707457047,"""joystick""","[0.0, 0.03091525100171566, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290762957031,,15927,,1679586290,758166646,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290776161501,,15928,,1679586290,772792872,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290816113886,,15929,,1679586290,814963458,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290847478458,,15930,,1679586290,846149663,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290908705784,,15931,,1679586290,907416860,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290918325721,,15932,,1679586290,917445308,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290963742409,,15933,,1679586290,962721708,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586290998380859,,15934,,1679586290,996302498,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291020381077,,15935,,1679586291,18714778,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291100605462,,15936,,1679586291,98742140,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291105154152,,15937,,1679586291,103780748,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291148523934,,15938,,1679586291,146298149,"""joystick""","[1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291175639944,,15939,,1679586291,174044973,"""joystick""","[1.0, -0.01031525619328022, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291234089038,,15940,,1679586291,229265597,"""joystick""","[1.0, -0.02063051238656044, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291244936459,,15941,,1679586291,243761679,"""joystick""","[1.0, -0.02063051238656044, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291285634506,,15942,,1679586291,280267995,"""joystick""","[1.0, -0.02063051238656044, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291320432284,,15943,,1679586291,318709921,"""joystick""","[1.0, -0.02063051238656044, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291340845499,,15944,,1679586291,339856542,"""joystick""","[1.0, -0.02063051238656044, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291375683692,,15945,,1679586291,373703858,"""joystick""","[1.0, -0.03094576857984066, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291451686362,,15946,,1679586291,448733060,"""joystick""","[1.0, -0.1340373009443283, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291495904590,,15947,,1679586291,492513689,"""joystick""","[1.0, -0.14435255527496338, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291503965172,,15948,,1679586291,502457657,"""joystick""","[1.0, -0.14435255527496338, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291594714516,,15949,,1679586291,592472411,"""joystick""","[1.0, -0.18558305501937866, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291598227433,,15950,,1679586291,596587438,"""joystick""","[1.0, -0.19589830935001373, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586291660164452,,15951,,1679586291,658085451,"""joystick""","[1.0, -0.19589830935001373, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291669148935,,15952,,1679586291,667620140,"""joystick""","[1.0, -0.19589830935001373, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291751229027,,15953,,1679586291,750064230,"""joystick""","[0.1752372831106186, -0.19589830935001373, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291774958103,,15954,,1679586291,773970554,"""joystick""","[0.13400676846504211, -0.18558305501937866, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291794520761,,15955,,1679586291,792578111,"""joystick""","[0.0, -0.15466780960559845, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291842256993,,15956,,1679586291,841177957,"""joystick""","[-1.0, -0.01031525619328022, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291853354142,,15957,,1679586291,852489281,"""joystick""","[-1.0, 0.0, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291890592456,,15958,,1679586291,889381324,"""joystick""","[-1.0, 0.0, -1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586291939148429,,15959,,1679586291,937690834,"""joystick""","[-1.0, 0.0, 1.0, -0.1340373009443283, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
